baseMean;log2FoldChange.x;lfcSE;pvalue;padj.x;gene_id;State;ensgene;majZGA
0,842430815;0,226321059;0,768597803;0,672339734;0,726477153;Wnt9b;;NA;non_ZGA
157,5739334;-1,903678208;0,151492314;8,57E-37;1,15E-35;Wrap53;DOWN;ENSMUSG00000041346;non_ZGA
22,66935744;0,112519894;0,195569432;0,557035726;0,620535645;Wrap73;;NA;NA
272,4662913;1,2923647;0,131597869;3,58E-23;2,51E-22;Wrn;UP;ENSMUSG00000031583;non_ZGA
34,42017214;-0,982046235;0,342022816;0,002317147;0,004261192;Wrnip1;DOWN;NA;non_ZGA
1981,21624;-1,684086152;0,135245639;4,56E-36;5,90E-35;Wsb1;DOWN;ENSMUSG00000017677;common_ZGA
13,74932263;-0,756725635;0,398562653;0,03871861;0,058157011;Wsb2;;NA;non_ZGA
0,131077721;0,434396107;1,099508379;0,720222202;NA;Wsb2-ps;;NA;NA
0,058858982;-0,206937865;0,994442408;0,943785719;NA;Wscd1;;NA;non_ZGA
9,665026892;0,916969442;0,344889328;0,004367656;0,007705736;Wscd2;UP;NA;non_ZGA
1,002668889;1,421454683;0,549268121;0,003426321;0,006140997;Wt1;UP;NA;non_ZGA
1805,302578;-0,935241547;0,08755265;7,74E-27;6,49E-26;Wtap;DOWN;NA;B6CASTF1_ZGA
4,788265133;-0,733201934;0,427298657;0,058888825;0,085432468;Wtip;;NA;non_ZGA
44,38543261;0,500477601;0,181521567;0,004842409;0,00848506;Wwc1;UP;NA;non_ZGA
1980,814376;0,82494158;0,061322873;1,98E-41;3,23E-40;Wwc2;UP;ENSMUSG00000031563;non_ZGA
159,4163775;1,398360793;0,138881584;2,71E-24;2,01E-23;Wwox;UP;NA;non_ZGA
241,0693461;0,503477371;0,124157094;4,27E-05;9,58E-05;Wwp1;UP;ENSMUSG00000041058;non_ZGA
298,8882412;-0,535492063;0,127420032;2,28E-05;5,27E-05;Wwp2;DOWN;ENSMUSG00000031930;non_ZGA
218,5221489;-2,53099713;0,172601794;2,08E-49;4,67E-48;Wwtr1;DOWN;ENSMUSG00000027803;B6CASTF1_ZGA
47,01193978;-3,079781291;0,328986938;9,61E-22;6,28E-21;Xab2;DOWN;ENSMUSG00000019470;B6CASTF1_ZGA
497,6317796;1,544828877;0,167976357;1,05E-20;6,48E-20;Xaf1;UP;NA;non_ZGA
36,50503356;-0,833449287;0,355275395;0,012297085;0,02016944;Xbp1;DOWN;NA;non_ZGA
0,221389717;0,3745606;0,982698158;0,682537058;NA;Xcl1;;NA;non_ZGA
7,363961469;1,580552222;0,277641363;3,55E-09;1,12E-08;Xcr1;UP;NA;non_ZGA
236,735172;1,339933867;0,134158906;5,75E-24;4,18E-23;Xdh;UP;ENSMUSG00000024066;non_ZGA
174,3950502;-1,016399154;0,161498977;1,76E-10;6,10E-10;Xiap;DOWN;NA;B6CASTF1_ZGA
1,251562547;-1,385419572;1,088183479;0,020888021;0,032958063;Xirp1;DOWN;NA;non_ZGA
0,775291839;-0,17451938;0,800003106;0,280552048;0,344142545;Xirp2;;NA;non_ZGA
18,01932888;1,597498989;0,486865533;0,000234669;0,000488371;Xk;UP;NA;non_ZGA
5,639673544;1,135574863;0,62597013;0,024861152;0,038643705;Xkr4;UP;NA;non_ZGA
0,253982698;0,174517405;0,851799979;0,727721171;NA;Xkr5;;NA;non_ZGA
1,632004384;-0,919183026;0,719424873;0,07501965;0,106458405;Xkr6;;NA;non_ZGA
0,081704681;0,273432377;1,053299869;0,750499518;NA;Xkr7;;NA;non_ZGA
19,79689603;-1,196463683;0,319132211;6,96E-05;0,000153467;Xkr8;DOWN;NA;non_ZGA
3,566080787;-3,160462251;0,543561377;1,14E-09;3,73E-09;Xkr9;DOWN;NA;non_ZGA
2,79634114;-0,130236439;0,506184669;0,766684688;0,808873348;Xkrx;;NA;non_ZGA
21,69095697;-1,343438987;0,321090099;1,09E-05;2,60E-05;Xlr;DOWN;NA;non_ZGA
649,1994582;1,673580388;0,136014373;2,13E-35;2,68E-34;Xlr3a;UP;ENSMUSG00000057836;non_ZGA
138,7630138;1,278490701;0,188529972;4,59E-12;1,76E-11;Xlr3b;UP;NA;non_ZGA
129,6820088;1,362446237;0,185014769;6,17E-14;2,64E-13;Xlr3c;UP;NA;non_ZGA
1,547290681;-0,254665696;0,523399667;0,570380726;0,633383409;Xlr3d-ps;;NA;NA
1,831684154;0,303304556;0,497872138;0,48245612;0,548808315;Xlr3e-ps;;NA;NA
45,04380381;-0,499356669;0,243070544;0,034244676;0,051927124;Xlr4a;;NA;non_ZGA
100,216226;-0,143466332;0,183021116;0,422944934;0,490346608;Xlr4b;;ENSMUSG00000067768;non_ZGA
126,8702566;-0,021977644;0,148190393;0,882719241;0,90678915;Xlr4c;;ENSMUSG00000031362;non_ZGA
5,451459873;-1,386436449;0,437153301;0,000550961;0,00109847;Xlr4d-ps;DOWN;NA;NA
4,699483591;-0,69710739;0,412540862;0,064653285;0,093023077;Xlr4e-ps;;NA;NA
13,80970609;-0,790779434;0,266395947;0,002051827;0,003800699;Xlr5a;DOWN;NA;non_ZGA
12,69413628;-0,252653415;0,301910323;0,381237824;0,448825868;Xlr5b;;NA;non_ZGA
40,24289576;0,38544278;0,222584251;0,074831166;0,106219209;Xlr5c;;NA;non_ZGA
0,020330201;0,211551438;1,020028249;0,892897488;NA;Xlr5d-ps;;NA;NA
0,047573963;0,09898046;0,971692291;0,891464366;NA;Xlr5e-ps;;NA;NA
63,64995773;0,067061071;0,169883242;0,687991326;0,739678265;Xndc1;;NA;non_ZGA
2,297978388;-1,186357191;0,584159493;0,016967959;0,027183155;Xntrpc;DOWN;NA;non_ZGA
54,87948676;-1,368517895;0,154721415;4,14E-19;2,36E-18;Xpa;DOWN;NA;B6CASTF1_ZGA
17,5432513;0,945775458;0,303164145;0,000963381;0,001866114;Xpc;UP;NA;non_ZGA
364,7581129;-1,520016452;0,163442047;4,90E-21;3,07E-20;Xpnpep1;DOWN;ENSMUSG00000025027;B6CASTF1_ZGA
8,004777117;1,133690769;0,415204228;0,002003666;0,003717085;Xpnpep2;UP;NA;non_ZGA
70,1523237;-2,006964463;0,20707797;6,94E-23;4,80E-22;Xpnpep3;DOWN;NA;B6CASTF1_ZGA
637,1625971;-2,212413957;0,12487312;5,78E-71;2,73E-69;Xpo1;DOWN;ENSMUSG00000020290;common_ZGA
209,1272601;-0,083717926;0,149566032;0,57056681;0,633491074;Xpo4;;NA;non_ZGA
78,11151683;0,183942227;0,151859597;0,219661252;0,278269777;Xpo5;;NA;B6CASTF1_ZGA
426,3761977;-0,334315987;0,093776427;0,00034132;0,000697591;Xpo6;DOWN;NA;non_ZGA
139,2732798;0,446231161;0,146663796;0,002034444;0,003772212;Xpo7;UP;NA;B6CASTF1_ZGA
152,0788978;-3,785531154;0,342068467;2,10E-29;2,00E-28;Xpot;DOWN;ENSMUSG00000034667;B6CASTF1_ZGA
199,1211696;-0,107995093;0,137254733;0,422651403;0,49014658;Xpr1;;NA;non_ZGA
49,57529488;-1,116539961;0,220819379;2,25E-07;6,24E-07;Xrcc1;DOWN;NA;non_ZGA
122,3429388;-1,374999074;0,14332566;3,29E-22;2,21E-21;Xrcc2;DOWN;NA;C57BL6_ZGA
205,7597662;1,484385105;0,139564364;6,16E-27;5,19E-26;Xrcc3;UP;NA;non_ZGA
31,66838049;-1,040990222;0,206042399;2,23E-07;6,20E-07;Xrcc4;DOWN;NA;non_ZGA
38,31932682;0,636936801;0,212543425;0,002065266;0,003824042;Xrcc5;UP;NA;non_ZGA
38,74295869;-0,455754654;0,180416473;0,010210425;0,01696936;Xrcc6;DOWN;NA;non_ZGA
131,2259612;-1,217013479;0,15509979;1,94E-15;9,03E-15;Xrn1;DOWN;NA;C57BL6_ZGA
249,6743428;-1,179630549;0,117831023;6,46E-24;4,69E-23;Xrn2;DOWN;ENSMUSG00000027433;non_ZGA
9,194538875;2,165627237;0,750299422;0,000432297;0,00087216;Xrra1;UP;NA;non_ZGA
10,73546107;0,650877633;0,317992717;0,028882544;0,044351325;Xxylt1;UP;NA;non_ZGA
255,7683651;-2,14626127;0,203728621;1,21E-26;1,01E-25;Xylb;DOWN;ENSMUSG00000035769;B6CASTF1_ZGA
9,565217331;1,620388117;0,46435801;0,00011092;0,000238856;Xylt1;UP;NA;non_ZGA
10,64210793;-0,430841129;0,523994944;0,338314968;0,404638213;Xylt2;;NA;non_ZGA
198,2062141;-0,524063244;0,110210797;1,74E-06;4,49E-06;Yae1d1;DOWN;ENSMUSG00000075054;non_ZGA
126,7054239;-0,101318432;0,222865422;0,643276227;0,700004031;Yaf2;;ENSMUSG00000022634;non_ZGA
581,2222492;0,507782225;0,066086662;1,31E-14;5,83E-14;Yap1;UP;ENSMUSG00000053110;non_ZGA
109,8493744;-2,007864338;0,165729129;1,96E-34;2,34E-33;Yars;DOWN;ENSMUSG00000028811;non_ZGA
33,1306261;-3,935938351;0,515378655;2,53E-15;1,17E-14;Yars2;DOWN;NA;B6CASTF1_ZGA
37,29548438;0,255300743;0,140048733;0,065292347;0,093841245;Ybey;;NA;non_ZGA
773,6832648;0,552750973;0,120974605;4,64E-06;1,15E-05;Ybx1;UP;NA;non_ZGA
6,196883943;7,56822473;1,114791144;1,15E-13;4,84E-13;Ybx1-ps2;UP;NA;NA
199,0198414;1,37856309;0,115104262;1,59E-33;1,83E-32;Ybx2;UP;NA;non_ZGA
281,7069034;1,319258279;0,130058083;1,33E-24;1,00E-23;Ybx3;UP;NA;non_ZGA
36,02442429;-1,823335939;0,270795717;4,49E-12;1,72E-11;Ydjc;DOWN;NA;non_ZGA
393,0815753;0,370564769;0,158616351;0,017795142;0,028426175;Yeats2;UP;ENSMUSG00000041215;non_ZGA
602,6663581;0,829150323;0,132375784;2,92E-10;9,99E-10;Yeats4;UP;ENSMUSG00000020171;non_ZGA
94,84030946;0,468802887;0,143503801;0,00095045;0,001842572;Yes1;UP;ENSMUSG00000014932;non_ZGA
45,18892994;-4,885546759;0,411578896;1,15E-33;1,32E-32;Yif1a;DOWN;ENSMUSG00000024875;common_ZGA
196,0346575;-3,115746131;0,180268239;7,01E-68;2,95E-66;Yif1b;DOWN;ENSMUSG00000030588;B6CASTF1_ZGA
220,2917051;-3,273590846;0,123567005;1,09E-155;3,89E-153;Yipf1;DOWN;ENSMUSG00000057375;common_ZGA
47,10703564;0,867769584;0,213410399;2,96E-05;6,76E-05;Yipf2;UP;NA;non_ZGA
99,13013995;-1,670316199;0,188400672;2,49E-19;1,43E-18;Yipf3;DOWN;NA;non_ZGA
824,1023126;-1,681513542;0,177682776;9,71E-22;6,35E-21;Yipf4;DOWN;NA;non_ZGA
269,5719488;-2,367935888;0,132899005;8,39E-72;4,08E-70;Yipf5;DOWN;ENSMUSG00000024487;non_ZGA
487,5227793;1,051217506;0,129386217;2,27E-16;1,12E-15;Yipf6;UP;ENSMUSG00000047694;non_ZGA
1,323780149;0,484828221;0,724483407;0,3038171;0,368884222;Yipf7;;NA;non_ZGA
2,178524582;0,626969254;0,535268216;0,163508257;0,214236608;Yjefn3;;NA;NA
61,3711142;-3,130553161;0,230754502;7,56E-43;1,32E-41;Yju2;DOWN;ENSMUSG00000003208;NA
58,88470769;-2,382014134;0,225142923;1,23E-26;1,02E-25;Ykt6;DOWN;NA;B6CASTF1_ZGA
66,53122183;-2,476667856;0,221608562;4,49E-30;4,40E-29;Ylpm1;DOWN;NA;B6CASTF1_ZGA
521,5044734;-1,475351638;0,091184982;2,51E-59;7,95E-58;Yme1l1;DOWN;ENSMUSG00000026775;common_ZGA
45,87370476;0,092861582;0,226018007;0,672836981;0,726940766;Yod1;;NA;non_ZGA
80,16367219;1,280374025;0,156593208;1,16E-16;5,82E-16;Ypel1;UP;NA;non_ZGA
399,1894025;-1,54468858;0,098776023;1,28E-55;3,60E-54;Ypel2;DOWN;NA;C57BL6_ZGA
185,572993;2,00150009;0,183915324;2,60E-28;2,33E-27;Ypel3;UP;NA;non_ZGA
4,149720911;0,327797175;0,415084133;0,383630147;0,451158012;Ypel4;;NA;non_ZGA
1183,346008;-0,184652549;0,118352782;0,114892927;0,156111762;Ypel5;;ENSMUSG00000039770;non_ZGA
429,6778424;0,459989674;0,224792991;0,036025502;0,054391544;Yrdc;;NA;B6CASTF1_ZGA
544,2419005;0,418383143;0,135286382;0,001907764;0,003548744;Ythdc1;UP;NA;non_ZGA
43,01579241;1,224305898;0,225779786;1,81E-08;5,46E-08;Ythdc2;UP;NA;non_ZGA
75,72904075;-1,134068768;0,222010087;1,64E-07;4,60E-07;Ythdf1;DOWN;NA;non_ZGA
1277,755576;-2,168065255;0,13415675;2,35E-59;7,48E-58;Ythdf2;DOWN;ENSMUSG00000040025;common_ZGA
1436,366509;0,549329011;0,126157105;1,26E-05;2,98E-05;Ythdf3;UP;ENSMUSG00000047213;non_ZGA
799,9287852;-0,174637228;0,130824609;0,17816353;0,231239083;Ywhab;;NA;non_ZGA
1084,638107;-0,8524435;0,083171918;8,18E-25;6,24E-24;Ywhae;DOWN;ENSMUSG00000020849;non_ZGA
436,2719655;-1,03463369;0,095817483;1,81E-27;1,57E-26;Ywhag;DOWN;NA;non_ZGA
933,3439062;-0,480715026;0,191815586;0,010655253;0,017667438;Ywhah;DOWN;NA;non_ZGA
3341,622935;-1,037710809;0,083814947;2,12E-35;2,67E-34;Ywhaq;DOWN;ENSMUSG00000076432;common_ZGA
0,223065882;1,227922935;1,064897408;0,30736362;NA;Ywhaq-ps1;;NA;NA
3,097945721;-1,35865571;0,382836515;0,000133544;0,000284983;Ywhaq-ps2;DOWN;NA;NA
6,841971736;-0,719035871;1,034367062;0,1937071;0,249000271;Ywhaq-ps3;;NA;NA
4901,652677;1,030057389;0,076476997;1,78E-41;2,92E-40;Ywhaz;UP;ENSMUSG00000022285;non_ZGA
118,5059115;-1,979082179;0,201835011;2,36E-23;1,67E-22;Yy1;DOWN;ENSMUSG00000021264;B6CASTF1_ZGA
475,5522521;-2,904296799;0,272792099;2,81E-27;2,41E-26;Yy2;DOWN;ENSMUSG00000091736;B6CASTF1_ZGA
4,018641958;0,719225226;0,656396358;0,155155504;0,204321938;Zadh2;;NA;non_ZGA
185,5261209;2,092104802;0,188632503;2,27E-29;2,16E-28;Zan;UP;NA;non_ZGA
5,724609674;0,339245541;0,483490945;0,419178746;0,486641716;Zap70;;NA;non_ZGA
86,55055075;1,103730793;0,157259948;1,04E-12;4,15E-12;Zar1;UP;NA;non_ZGA
0,322183189;0,87586789;1,097067634;0,326856306;0,392850291;Zar1-ps;;NA;NA
55,49967961;-2,178635237;0,192675512;2,44E-30;2,42E-29;Zar1l;DOWN;ENSMUSG00000056586;non_ZGA
0,144296968;-0,320789146;1,003391182;0,869221907;NA;Zbbx;;NA;non_ZGA
42665,73119;2,003962624;0,144780165;2,49E-44;4,63E-43;Zbed3;UP;ENSMUSG00000041995;non_ZGA
416,7962691;-0,379207958;0,097085849;8,46E-05;0,000184732;Zbed4;DOWN;NA;non_ZGA
0,014263762;0,021449942;0,968685201;0,916407189;NA;Zbed4-ps1;;NA;NA
0,019103419;-0,054190544;0,965340125;0,930178429;NA;Zbed4-ps2;;NA;NA
0,046480131;0,106327085;0,970869229;0,888307504;NA;Zbed4-ps3;;NA;NA
370,9939271;0,199665761;0,165933104;0,221341418;0,280131948;Zbed5;;NA;B6CASTF1_ZGA
2,749853849;2,525798325;0,551283768;2,39E-07;6,63E-07;Zbp1;UP;NA;non_ZGA
92,43386937;-0,803867486;0,226847075;0,000275242;0,000568589;Zbtb1;DOWN;NA;non_ZGA
411,1459598;-1,383539238;0,099498411;2,34E-44;4,37E-43;Zbtb10;DOWN;NA;non_ZGA
513,0918448;-1,001855088;0,157897251;1,26E-10;4,41E-10;Zbtb11;DOWN;ENSMUSG00000022601;common_ZGA
0,16827057;-0,748322739;1,040720138;0,841597248;NA;Zbtb12;;NA;non_ZGA
51,32502307;0,894736059;0,206986865;9,17E-06;2,21E-05;Zbtb14;UP;NA;non_ZGA
0,643728002;0,277223999;0,78200306;0,701161184;0,751412772;Zbtb16;;NA;non_ZGA
268,2724736;-2,20730565;0,139002249;2,39E-57;7,15E-56;Zbtb17;DOWN;ENSMUSG00000006215;non_ZGA
43,45514836;0,882056521;0,179859112;5,16E-07;1,39E-06;Zbtb18;UP;NA;non_ZGA
138,9093037;1,088513568;0,166433807;2,98E-11;1,09E-10;Zbtb2;UP;NA;non_ZGA
124,0446019;1,748991902;0,177086732;9,94E-24;7,16E-23;Zbtb20;UP;NA;non_ZGA
474,2018657;-0,717294877;0,138551249;1,56E-07;4,39E-07;Zbtb21;DOWN;ENSMUSG00000046962;non_ZGA
8,478668319;-1,140103885;0,384645489;0,001358808;0,002579811;Zbtb22;DOWN;NA;non_ZGA
74,53057182;-0,817048681;0,132981322;5,74E-10;1,92E-09;Zbtb24;DOWN;NA;non_ZGA
15,12113536;1,342545315;0,420929605;0,000463743;0,000932955;Zbtb25;UP;NA;non_ZGA
42,75639887;1,022122971;0,19469511;7,62E-08;2,19E-07;Zbtb26;UP;NA;non_ZGA
6,247592542;0,143679664;0,550763842;0,753532826;0,797240272;Zbtb3;;NA;non_ZGA
37,28560027;0,576024107;0,226571414;0,008729769;0,014668625;Zbtb32;UP;NA;non_ZGA
56,34675718;1,160616036;0,262469186;4,24E-06;1,05E-05;Zbtb33;UP;NA;non_ZGA
53,80932115;-0,472099847;0,182620761;0,00839169;0,014145139;Zbtb34;DOWN;NA;non_ZGA
353,2786727;0,874416257;0,100198425;1,68E-18;9,27E-18;Zbtb37;UP;ENSMUSG00000043467;non_ZGA
24,26499871;1,5020456;0,301763947;1,03E-07;2,94E-07;Zbtb38;UP;NA;non_ZGA
68,31034305;1,576323732;0,22264129;4,04E-13;1,65E-12;Zbtb39;UP;NA;non_ZGA
1,18737383;0,327756866;0,679874504;0,583572697;0,645544751;Zbtb4;;NA;non_ZGA
62,94916842;0,366630555;0,211316276;0,075045407;0,106480784;Zbtb40;;NA;non_ZGA
598,1777159;0,456662377;0,130850581;0,000424088;0,000856167;Zbtb41;UP;ENSMUSG00000033964;non_ZGA
1,195036884;0,962480554;1,214134185;0,343220566;0,409884746;Zbtb42;;NA;non_ZGA
180,2541251;-3,558416642;0,267547205;2,67E-41;4,35E-40;Zbtb43;DOWN;ENSMUSG00000026788;B6CASTF1_ZGA
305,5862857;-0,669314962;0,103985661;9,33E-11;3,30E-10;Zbtb44;DOWN;ENSMUSG00000047412;non_ZGA
263,3027603;1,148913091;0,147698642;3,31E-15;1,52E-14;Zbtb45;UP;NA;non_ZGA
995,6174344;2,281435991;0,190572188;6,57E-34;7,68E-33;Zbtb46;UP;ENSMUSG00000027583;non_ZGA
113,0544382;0,326719676;0,13437317;0,01418011;0,023010844;Zbtb48;UP;NA;B6CASTF1_ZGA
72,73412731;0,423985613;0,1530961;0,004974903;0,008699348;Zbtb49;UP;ENSMUSG00000029127;non_ZGA
146,7203943;-1,86503841;0,188302333;1,11E-23;8,00E-23;Zbtb5;DOWN;ENSMUSG00000049657;non_ZGA
47,67624914;-1,155243616;0,163111286;7,01E-13;2,82E-12;Zbtb6;DOWN;NA;non_ZGA
35,83301069;-0,998098168;0,25836779;6,39E-05;0,000141542;Zbtb7a;DOWN;NA;non_ZGA
19,12898374;0,406121732;0,179642468;0,020863145;0,032928559;Zbtb7b;UP;NA;B6CASTF1_ZGA
11,83703024;1,28906686;0,365632743;0,000144844;0,000307927;Zbtb7c;UP;NA;non_ZGA
101,7813256;-1,71685424;0,16908288;9,62E-25;7,31E-24;Zbtb8a;DOWN;ENSMUSG00000028807;non_ZGA
74,45255261;0,018728819;0,19750681;0,921237099;0,93790769;Zbtb8b;;NA;non_ZGA
182,5197098;0,58826757;0,172534965;0,000522611;0,001044586;Zbtb8os;UP;NA;C57BL6_ZGA
129,5677324;-1,528927019;0,263973138;2,45E-09;7,83E-09;Zbtb9;DOWN;NA;non_ZGA
13,39325339;-1,105723429;0,33057425;0,000406155;0,000821597;Zc2hc1a;DOWN;NA;non_ZGA
0,188340955;0,093374156;0,890681474;0,922660793;NA;Zc2hc1b;;NA;non_ZGA
6,392447235;0,695868666;0,351685577;0,033545984;0,050969148;Zc2hc1c;;NA;non_ZGA
25,38321892;0,077846563;0,261088708;0,755951374;0,799481755;Zc3h10;;NA;non_ZGA
293,9155516;-1,8033402;0,123414259;5,14E-49;1,14E-47;Zc3h11a;DOWN;ENSMUSG00000102976;B6CASTF1_ZGA
293,9155516;-1,8033402;0,123414259;5,14E-49;1,14E-47;Zc3h11a;DOWN;ENSMUSG00000116275;B6CASTF1_ZGA
136,8187366;1,976692387;0,201212867;1,69E-23;1,20E-22;Zc3h12a;UP;NA;non_ZGA
9,437134518;0,368520081;0,399725578;0,309394129;0,374649953;Zc3h12b;;NA;non_ZGA
57,71865354;-0,533470917;0,19617016;0,005567827;0,009664044;Zc3h12c;DOWN;NA;non_ZGA
20,23793035;-0,06047693;0,262257136;0,812000509;0,847451757;Zc3h12d;;NA;non_ZGA
167,3343616;-1,101917587;0,192110989;5,00E-09;1,57E-08;Zc3h13;DOWN;NA;non_ZGA
1587,031839;0,996022127;0,099266145;6,22E-24;4,52E-23;Zc3h14;UP;ENSMUSG00000021012;non_ZGA
2109,041451;0,227740497;0,089469262;0,010763131;0,017829571;Zc3h15;UP;ENSMUSG00000027091;non_ZGA
200,2555627;-0,016230892;0,120359764;0,893622539;0,915695776;Zc3h18;;ENSMUSG00000017478;non_ZGA
66,82898359;1,398039899;0,143176485;5,60E-23;3,90E-22;Zc3h3;UP;NA;non_ZGA
77,51802257;-0,102307023;0,107712112;0,338595368;0,404905448;Zc3h4;;NA;non_ZGA
356,1649483;0,420714179;0,155908026;0,006514349;0,011176816;Zc3h6;UP;NA;non_ZGA
62,60517375;-1,111610593;0,158277256;1,01E-12;4,04E-12;Zc3h7a;DOWN;NA;non_ZGA
40,92040789;1,389695431;0,230442692;4,84E-10;1,62E-09;Zc3h7b;UP;NA;non_ZGA
98,41892148;-0,156607498;0,133654669;0,237510736;0,297960901;Zc3h8;;NA;non_ZGA
130,0922282;-0,303950133;0,118934878;0,010064239;0,016739451;Zc3hav1;DOWN;NA;B6CASTF1_ZGA
9,57214615;-0,439095293;0,337500779;0,167675683;0,219118011;Zc3hav1l;;NA;non_ZGA
513,1538112;-1,879615954;0,128456754;4,42E-49;9,79E-48;Zc3hc1;DOWN;ENSMUSG00000039130;common_ZGA
4,885624222;0,395340372;0,566184104;0,39626303;0,463927776;Zc4h2;;NA;non_ZGA
307,8885185;-1,603855976;0,126883414;3,75E-37;5,12E-36;Zcchc10;DOWN;ENSMUSG00000018239;non_ZGA
2,906029393;0,250539426;0,690977351;0,168755315;0,2203938;Zcchc12;;NA;non_ZGA
16,53498937;0,927778294;0,613457542;0,060304051;0,08731925;Zcchc13;;NA;non_ZGA
137,6049671;-0,380830239;0,138065962;0,005332567;0,009281391;Zcchc14;DOWN;NA;non_ZGA
225,7348916;-1,936828333;0,115623837;1,41E-63;5,13E-62;Zcchc17;DOWN;ENSMUSG00000028772;non_ZGA
11,49550122;1,158236902;0,598157245;0,018687173;0,029736313;Zcchc18;UP;NA;non_ZGA
90,24836081;0,479615478;0,132117542;0,000246396;0,000511677;Zcchc2;UP;ENSMUSG00000038866;non_ZGA
1,104775985;0,053076897;0,703740987;0,915637863;0,933544332;Zcchc24;;NA;non_ZGA
333,3532059;1,612878391;0,158958577;8,88E-25;6,76E-24;Zcchc3;UP;ENSMUSG00000074682;non_ZGA
32,43325744;-0,7689182;0,216752489;0,000268258;0,000554969;Zcchc4;DOWN;NA;non_ZGA
171,2509442;0,408366879;0,12211915;0,000742104;0,001456945;Zcchc7;UP;NA;non_ZGA
176,5260563;-0,577004225;0,130077131;7,61E-06;1,85E-05;Zcchc8;DOWN;NA;non_ZGA
37,2687092;-1,206161672;0,168566606;3,91E-13;1,60E-12;Zcchc9;DOWN;NA;non_ZGA
0;NA;NA;NA;NA;Zcchc9-ps;;NA;NA
349,9001706;-0,591529806;0,124010962;1,55E-06;4,02E-06;Zcrb1;DOWN;ENSMUSG00000022635;non_ZGA
75,65634701;-0,465165698;0,184899274;0,010450007;0,017347256;Zcwpw1;DOWN;NA;non_ZGA
0,411734816;-5,078053605;1,962587284;0,095344909;0,132092748;Zcwpw2;;NA;NA
20,6819444;0,46421665;0,426199682;0,220331829;0,279069533;Zdbf2;;NA;non_ZGA
1,681327147;0,702688277;0,806820184;0,195838473;0,251361208;Zdhhc1;;NA;non_ZGA
0,693065715;-2,355744383;1,217981824;0,031544069;0,048126373;Zdhhc11;DOWN;NA;non_ZGA
57,07313203;1,077709142;0,192735851;1,09E-08;3,35E-08;Zdhhc12;UP;NA;non_ZGA
82,92496058;0,101288177;0,241029358;0,663919865;0,719311177;Zdhhc13;;NA;non_ZGA
16,3061178;1,981599839;0,31341928;4,77E-11;1,72E-10;Zdhhc14;UP;NA;non_ZGA
2,410589322;-0,165977749;0,669621845;0,742105815;0,787142331;Zdhhc15;;NA;non_ZGA
118,6085935;-0,831660529;0,158738159;1,12E-07;3,18E-07;Zdhhc16;DOWN;NA;non_ZGA
27,25697971;0,118997602;0,22465814;0,584934477;0,646636356;Zdhhc17;;NA;non_ZGA
54,890792;0,256558861;0,1658082;0,115245344;0,156520794;Zdhhc18;;NA;non_ZGA
6,554432778;-0,463626822;0,205075114;0,020560352;0,03249636;Zdhhc19;DOWN;NA;non_ZGA
17,57163937;0,967983175;0,263080502;9,97E-05;0,000215988;Zdhhc2;UP;NA;non_ZGA
294,7316075;-0,710310829;0,110852593;1,08E-10;3,81E-10;Zdhhc20;DOWN;NA;non_ZGA
19,20333705;1,591837054;0,332070839;2,81E-07;7,74E-07;Zdhhc21;UP;NA;non_ZGA
7,667027199;1,21346153;0,211132919;2,74E-09;8,75E-09;Zdhhc22;UP;NA;non_ZGA
14,98170855;-0,169476933;0,433319939;0,666152307;0,721253461;Zdhhc23;;NA;non_ZGA
80,793475;2,140374291;0,204567194;2,10E-26;1,73E-25;Zdhhc24;UP;NA;non_ZGA
1,29804867;0,919557313;1,432875844;0,018522058;0,029497784;Zdhhc25;UP;NA;non_ZGA
386,9656155;0,718697015;0,166705166;1,17E-05;2,79E-05;Zdhhc3;UP;NA;non_ZGA
57,92522821;0,047000721;0,176352931;0,786069563;0,825195022;Zdhhc4;;NA;non_ZGA
267,4602208;0,953675473;0,135421895;1,04E-12;4,13E-12;Zdhhc5;UP;ENSMUSG00000034075;non_ZGA
470,0223476;0,945199729;0,120278612;2,37E-15;1,10E-14;Zdhhc6;UP;ENSMUSG00000024982;non_ZGA
272,4512043;-0,981452888;0,228172169;9,87E-06;2,37E-05;Zdhhc7;DOWN;ENSMUSG00000031823;B6CASTF1_ZGA
53,81324744;1,384823723;0,132906505;4,66E-26;3,75E-25;Zdhhc8;UP;NA;non_ZGA
13,5921133;-0,122583866;0,346057119;0,706130943;0,755428339;Zdhhc9;;NA;non_ZGA
37,73805857;0,877981638;0,229398743;7,73E-05;0,000169336;Zeb1;UP;NA;non_ZGA
2,691477434;3,19642935;0,561037282;1,52E-08;4,60E-08;Zeb2;UP;NA;non_ZGA
13,22714311;-0,07229498;0,256664334;0,770236898;0,811878098;Zer1;;NA;non_ZGA
0,957792006;0,191265479;0,57040559;0,690692735;0,742021423;Zfa-ps;;NA;NA
13,61289369;1,05787077;0,354822171;0,001264173;0,002408072;Zfand1;UP;NA;non_ZGA
288,1138408;-1,34901918;0,11388243;9,59E-33;1,06E-31;Zfand2a;DOWN;ENSMUSG00000053581;B6CASTF1_ZGA
52,05562958;1,53537112;0,193987659;7,18E-16;3,43E-15;Zfand2b;UP;NA;non_ZGA
